max_diff,l1_error,l1_norm
0.0693034678697586,0.011349795386195183,0.013033352792263031
0.04374950751662254,0.010416300036013126,0.025768592953681946
0.03814900293946266,0.007753718178719282,0.020364120602607727
0.036028191447257996,0.0074987271800637245,0.03522804379463196
0.044549062848091125,0.010255600325763226,0.033983081579208374
0.03799113631248474,0.010309998877346516,0.025363480672240257
0.04634759575128555,0.01110989972949028,0.01546093076467514
0.04392799735069275,0.011081661097705364,0.014757477678358555
0.05873921513557434,0.009455309249460697,0.038992349058389664
0.05309882014989853,0.010363924317061901,0.023254474624991417
0.05222323164343834,0.011772513389587402,0.010107435286045074
0.04975885897874832,0.008829943835735321,0.02767489291727543
0.031671419739723206,0.006518479436635971,0.024971051141619682
0.05598070099949837,0.010619892738759518,0.0203018207103014
0.044739730656147,0.008664442226290703,0.023754511028528214
0.02995762601494789,0.0077545903623104095,0.023793475702404976
0.0795135647058487,0.01386942621320486,0.018246961757540703
0.04248568415641785,0.01031173299998045,0.022898532450199127
0.024520818144083023,0.005290506407618523,0.032319825142621994
0.042786285281181335,0.011227060109376907,0.04954766854643822
0.054549649357795715,0.01252218708395958,0.03580391779541969
0.02890561893582344,0.006618887186050415,0.04111465439200401
0.0239361971616745,0.006215562578290701,0.06277448683977127
0.04460209980607033,0.010616086423397064,0.020458253100514412
0.06737946718931198,0.01021506730467081,0.02609342150390148
0.03303065150976181,0.010512514971196651,0.04522265866398811
0.046138886362314224,0.007980926893651485,0.02045581117272377
0.050552088767290115,0.009032212197780609,0.008426995016634464
0.035610079765319824,0.00948016531765461,0.014438439160585403
0.028844064101576805,0.00839658360928297,0.02842826023697853
0.033395130187273026,0.011986554600298405,0.03639458119869232
0.06892257183790207,0.013512649573385715,0.027961552143096924
0.03504008427262306,0.008306234143674374,0.024928748607635498
0.04328715056180954,0.00957008358091116,0.01894671656191349
0.034734927117824554,0.005555905867367983,0.02591552771627903
0.04688876122236252,0.01014734897762537,0.013168256729841232
0.03105742111802101,0.007705726195126772,0.030727384611964226
0.0257421862334013,0.006930239964276552,0.026177339255809784
0.06559808552265167,0.01080868300050497,0.023251855745911598
0.032224856317043304,0.009787864051759243,0.04357432946562767
0.02116813324391842,0.007883001118898392,0.018928583711385727
0.023293379694223404,0.008046685717999935,0.03221326693892479
0.030423603951931,0.007141263224184513,0.031340982764959335
0.06764094531536102,0.01314016617834568,0.01514123473316431
0.06099182739853859,0.009050218388438225,0.029297776520252228
0.05106387287378311,0.0074872784316539764,0.017457343637943268
0.03780534118413925,0.010256363078951836,0.03155989199876785
0.07072365283966064,0.011978252790868282,0.01635068468749523
0.03622790053486824,0.009023617953062057,0.013684804551303387
0.04303410276770592,0.011289265006780624,0.03849070519208908
0.03581757843494415,0.007772364187985659,0.027854420244693756
0.06715264171361923,0.009906810708343983,0.03489452227950096
0.027919139713048935,0.007558887824416161,0.030799254775047302
0.045948054641485214,0.011463475413620472,0.011954288929700851
0.03438278287649155,0.008134810253977776,0.05021966993808746
0.04529930278658867,0.008504169061779976,0.021295621991157532
0.037921905517578125,0.010508392006158829,0.018980609253048897
0.044972069561481476,0.008202941156923771,0.007262207102030516
0.030310872942209244,0.00699362950399518,0.04690585285425186
0.05227050930261612,0.009924751706421375,0.018644800409674644
0.024967622011899948,0.009381371550261974,0.03935815766453743
0.06981739401817322,0.01563139818608761,0.038548070937395096
0.04624407738447189,0.010677468962967396,0.029355477541685104
0.03818056732416153,0.008130445145070553,0.03380537033081055
0.04219299182295799,0.009290882386267185,0.028151985257864
0.04102576524019241,0.008101691491901875,0.019402120262384415
0.05421251803636551,0.009161804802715778,0.028050197288393974
0.03438056260347366,0.009591982699930668,0.018760835751891136
0.03885526955127716,0.009351680986583233,0.013430305756628513
0.05039970949292183,0.01385993231087923,0.04393447935581207
0.026506628841161728,0.005174688529223204,0.037840720266103745
